Date,Price,Open,High,Low,Vol.,Change %
9/19/2017,430.17,428.64,430.81,427.65,76.49M,0.36%
9/18/2017,428.64,424.92,428.69,422.53,83.62M,0.88%
9/15/2017,424.92,428.91,429.13,424.04,77.42M,-0.93%
9/14/2017,428.91,431.63,432.13,427.86,57.75M,-0.63%
9/13/2017,431.63,431.31,436.31,429.91,55.71M,0.22%
9/12/2017,430.67,433.17,433.26,427.38,262.66M,-0.58%
9/11/2017,433.17,434.93,438.55,432.72,58.19M,-0.40%
9/8/2017,434.93,438.74,441.65,434.57,77.28M,-0.87%
9/7/2017,438.74,439.87,441.54,438.34,117.25M,-0.26%
9/6/2017,439.87,439.44,445.01,439.3,184.86M,0.42%
9/5/2017,438.05,439.69,439.69,435.11,39.15M,-0.35%
8/31/2017,439.6,440.79,440.83,437.19,40.81M,-0.27%
8/30/2017,440.79,444.23,444.31,438.98,169.47M,-0.77%
8/29/2017,444.23,443.04,444.23,439.88,70.35M,0.27%
8/28/2017,443.04,450.33,450.33,441.16,70.27M,-1.62%
8/25/2017,450.33,450.57,455.11,448.37,93.61M,-0.05%
8/24/2017,450.57,452.64,454.63,449.08,169.52M,-0.41%
8/23/2017,452.44,447.88,453.29,444.32,170.49M,1.02%
8/22/2017,447.88,452.52,453.29,447.49,67.57M,-1.03%
8/21/2017,452.52,448.95,454.75,446.7,124.85M,0.80%
8/18/2017,448.95,431.79,451.02,431.61,163.49M,3.97%
8/17/2017,431.79,431.51,434.66,429.15,104.31M,0.06%
8/16/2017,431.51,444.12,444.42,430.26,98.81M,-2.84%
8/15/2017,444.12,449.73,449.9,439.49,286.53M,-1.25%
8/14/2017,449.73,450.99,450.99,446.02,238.54M,-0.28%
8/11/2017,450.99,450.09,456.53,450.09,256.52M,0.20%
8/10/2017,450.09,454.59,455.03,450.04,217.99M,-0.99%
8/9/2017,454.59,453.97,456.65,453.06,111.80M,0.14%
8/8/2017,453.97,454.38,454.95,450.12,82.45M,-0.09%
8/7/2017,454.38,455.28,456.06,453.78,144.48M,-0.20%
8/4/2017,455.28,455.44,459.58,453.44,225.24M,-0.04%
8/3/2017,455.44,448.4,455.64,447.77,160.04M,1.57%
8/2/2017,448.4,446.23,450.56,442.93,106.49M,0.49%
8/1/2017,446.23,445.33,447.54,430.43,168.87M,0.20%
7/31/2017,445.33,462.89,463.35,445.17,152.51M,-3.79%
7/28/2017,462.89,462.81,471.8,457.04,276.52M,0.02%
7/27/2017,462.81,454.86,463.46,450.83,296.37M,1.75%
7/26/2017,454.86,438.56,455.82,434.67,175.58M,3.72%
7/25/2017,438.56,427.35,440.66,427.35,336.77M,2.62%
7/24/2017,427.35,422.67,427.35,422.25,178.28M,1.11%
7/21/2017,422.67,416.19,424.13,412.35,250.08M,1.56%
7/20/2017,416.19,414.04,416.76,410.07,65.64M,0.52%
7/19/2017,414.04,409.64,414.44,409.64,124.56M,1.07%
7/18/2017,409.64,409.35,411.41,407.73,43.27M,-0.32%
7/17/2017,410.95,412.85,413.49,410.26,60.37M,-0.46%
7/14/2017,412.85,413.7,413.7,408.77,206.67M,-0.21%
7/13/2017,413.7,410.23,414.12,409.85,196.54M,0.85%
7/12/2017,410.23,404.79,410.23,402.38,156.38M,1.34%
7/11/2017,404.79,396.77,406.08,396.14,103.09M,2.02%
7/10/2017,396.77,389.12,397.47,387.84,79.12M,1.97%
7/7/2017,389.12,385.31,389.12,384.68,117.49M,0.99%
7/6/2017,385.31,383.28,385.5,382.95,72.98M,0.53%
7/5/2017,383.28,384.58,384.58,380.36,100.75M,-0.34%
7/4/2017,384.58,393.46,393.46,384.23,98.33M,-2.26%
7/3/2017,393.46,397.97,399.09,392.41,85.40M,-1.13%
6/30/2017,397.97,404.83,404.83,397.15,138.87M,-1.69%
6/29/2017,404.83,398.76,404.83,398.76,301.98M,1.52%
6/28/2017,398.76,386.6,399.01,384.71,235.59M,3.16%
6/23/2017,386.53,392.49,394.29,381,178.30M,-1.52%
6/22/2017,392.49,401.95,403.25,388.08,317.03M,-2.35%
6/21/2017,401.95,413.94,414.28,396.68,330.32M,-2.90%
6/20/2017,413.94,416.83,417.16,410.92,159.64M,-0.68%
6/19/2017,416.76,414.65,420.2,414.65,274.22M,0.51%
6/16/2017,414.65,413.37,416.25,411.96,245.23M,0.31%
6/15/2017,413.37,405.93,415.19,405.93,345.14M,1.83%
6/14/2017,405.93,394.43,406.91,391.45,325.69M,2.92%
6/13/2017,394.43,396.75,396.75,392.73,198.71M,-0.58%
6/12/2017,396.75,394.94,397.94,392.81,239.47M,0.46%
6/9/2017,394.94,391.24,396.9,391.24,343.81M,0.95%
6/8/2017,391.24,381.73,392.71,380.15,281.36M,2.49%
6/7/2017,381.73,384.06,384.65,377.96,245.29M,-0.61%
6/6/2017,384.06,383.04,386.15,378.3,448.71M,0.27%
6/5/2017,383.04,376.44,389.16,376.44,265.77M,1.75%
6/2/2017,376.44,364.62,377.91,364.62,416.10M,3.24%
6/1/2017,364.62,358.54,369.12,358.07,277.59M,1.70%
5/31/2017,358.54,369.84,370.01,356.64,187.18M,-3.06%
5/30/2017,369.84,362.04,381.34,362.04,535.00M,2.17%
5/26/2017,361.97,346.62,362.57,346.62,550.38M,4.43%
5/25/2017,346.62,340.75,348.26,338.66,277.23M,1.72%
5/24/2017,340.75,335.81,342.15,334.6,171.46M,1.47%
5/23/2017,335.81,336.19,337.6,333.65,104.67M,-0.11%
5/22/2017,336.19,336.28,339.04,334.65,131.61M,-0.03%
5/19/2017,336.28,335.86,337.02,332.95,152.40M,0.13%
5/18/2017,335.86,325.37,336.33,325.37,177.73M,3.22%
5/17/2017,325.37,319.9,325.84,318.78,219.32M,1.71%
5/16/2017,319.9,317.12,320.08,311.5,383.08M,0.88%
5/15/2017,317.12,327.83,329.57,314.7,534.58M,-3.27%
5/12/2017,327.83,327.43,343.07,326.42,336.41M,0.12%
5/11/2017,327.43,314.84,332.12,314.84,325.46M,4.00%
5/10/2017,314.84,302.59,316.83,298.62,334.08M,4.10%
5/9/2017,302.45,295.99,303.46,295.94,200.87M,2.18%
5/8/2017,295.99,294.87,296.84,292.07,115.32M,0.38%
5/5/2017,294.87,293.87,296.11,293.02,149.76M,0.34%
5/4/2017,293.87,292.95,294.28,291.03,128.17M,0.31%
5/3/2017,292.95,288.76,293.25,287.24,155.08M,1.45%
5/2/2017,288.76,284.5,288.76,282.94,102.64M,1.50%
4/28/2017,284.5,283.39,284.68,280.35,245.99M,0.39%
4/27/2017,283.39,278.71,285.93,278.58,234.97M,1.68%
4/26/2017,278.71,277.07,279.37,276.94,65.30M,0.59%
4/25/2017,277.07,276.18,277.16,273.68,38.28M,0.32%
4/24/2017,276.18,268.15,276.21,268.15,125.45M,3.01%
4/21/2017,268.11,270.06,270.06,267.42,40.02M,-0.72%
4/20/2017,270.06,270.91,270.94,269.44,70.03M,-0.31%
4/19/2017,270.91,268.66,270.91,267.82,125.40M,0.84%
4/18/2017,268.66,272.6,273.54,268.66,159.69M,-1.45%
4/13/2017,272.6,272.81,273.94,271.06,185.77M,-0.08%
4/12/2017,272.81,270.71,272.91,270.67,148.64M,0.78%
4/11/2017,270.71,272.58,272.75,269.88,297.82M,-0.62%
4/10/2017,272.41,273.7,274.22,270.68,23.21M,-0.47%
4/7/2017,273.7,272.95,274.23,272.95,48.00M,0.27%
4/6/2017,272.95,271.48,273.51,271.47,82.74M,0.54%
4/5/2017,271.48,268.28,271.48,267.41,110.35M,1.19%
4/4/2017,268.28,269.94,271.58,267.67,58.04M,-0.61%
4/3/2017,269.94,274.29,274.29,268.29,56.72M,-1.57%
3/31/2017,274.25,275.56,276.56,272.95,198.12M,-0.48%
3/30/2017,275.56,272.41,275.56,268.6,133.75M,1.16%
3/29/2017,272.41,279.21,279.48,270.72,171.25M,-2.44%
3/28/2017,279.21,277.4,279.34,274.53,99.29M,0.65%
3/27/2017,277.4,277.01,278.57,275.41,140.59M,0.14%
3/24/2017,277.01,279.06,279.06,273.29,46.59M,-0.76%
3/23/2017,279.13,279.25,280.11,277.81,62.71M,-0.04%
3/22/2017,279.25,279.8,280.87,277.16,147.43M,-0.20%
3/21/2017,279.8,285.4,285.48,277.32,75.50M,-1.96%
3/20/2017,285.4,282.89,285.76,281.04,116.34M,0.89%
3/17/2017,282.89,282.44,284.1,281.45,119.94M,0.16%
3/16/2017,282.44,277.5,283.12,277.15,93.88M,1.78%
3/15/2017,277.5,277.2,278.82,275.65,140.85M,0.11%
3/14/2017,277.2,273.55,277.2,269.34,115.66M,1.33%
3/13/2017,273.55,276.4,276.4,267.55,89.54M,-1.02%
3/10/2017,276.36,277.71,279.27,275.63,188.03M,-0.49%
3/9/2017,277.71,281.33,281.49,274.27,144.91M,-1.29%
3/8/2017,281.33,281.67,281.88,279.1,99.55M,-0.12%
3/7/2017,281.67,276.64,281.93,274.95,142.61M,1.82%
3/6/2017,276.64,276.09,277.28,274.58,64.35M,0.20%
3/3/2017,276.09,274.35,277.09,273.72,211.48M,0.63%
3/2/2017,274.35,274.04,274.35,273.28,100.31M,0.11%
3/1/2017,274.04,277.32,278.23,273.98,137.46M,-1.18%
2/28/2017,277.32,276.7,278.07,276.02,164.08M,0.22%
2/27/2017,276.7,273.97,277.31,273.97,109.00M,1.00%
2/24/2017,273.97,276.91,277.33,272.3,97.29M,-1.05%
2/23/2017,276.87,273.05,276.87,271.9,56.44M,1.40%
2/22/2017,273.05,274.07,274.73,272.2,68.63M,-0.37%
2/21/2017,274.07,275.61,275.61,273.87,27.60M,-0.56%
2/20/2017,275.61,276.15,276.21,274.36,39.93M,-0.20%
2/17/2017,276.15,274.1,278.41,274.05,98.11M,0.75%
2/16/2017,274.1,273.01,274.23,272.9,91.88M,0.40%
2/15/2017,273.01,276.15,276.15,272.97,121.35M,-1.14%
2/14/2017,276.15,278.25,279.37,275.09,72.86M,-0.75%
2/13/2017,278.25,277.38,282.21,276.27,78.19M,0.31%
2/10/2017,277.38,273.31,277.38,273.18,141.84M,1.49%
2/9/2017,273.31,274.5,275.05,272.84,74.13M,-0.43%
2/8/2017,274.5,272.66,275.05,271.57,89.69M,0.67%
2/7/2017,272.66,273.53,273.53,270.63,115.45M,-0.32%
2/6/2017,273.53,276.17,276.63,273.03,48.78M,-0.96%
2/3/2017,276.17,278.4,279.53,274.9,57.61M,-0.80%
2/2/2017,278.4,276.03,280.11,276.03,63.13M,0.86%
2/1/2017,276.03,277.32,277.92,275.89,87.17M,-0.47%
1/31/2017,277.32,280.89,281.14,277.32,57.97M,-1.27%
1/30/2017,280.89,284.16,284.16,280.34,31.46M,-1.15%
1/27/2017,284.16,283.82,285.47,283.37,81.51M,0.12%
1/26/2017,283.82,280.52,283.86,280.27,52.23M,1.18%
1/25/2017,280.52,280.53,281.75,280.3,81.45M,0.00%
1/24/2017,280.53,283.75,283.99,279.77,71.87M,-1.13%
1/23/2017,283.75,283.84,283.98,283.12,130.93M,-0.03%
1/20/2017,283.84,283.38,284.27,283.07,79.28M,0.16%
1/19/2017,283.38,282.1,283.43,280.92,95.14M,0.39%
1/18/2017,282.27,282.54,284.12,282.24,139.28M,-0.10%
1/17/2017,282.54,282.47,283.8,281.6,220.95M,0.02%
1/16/2017,282.47,278.83,282.47,278.83,101.14M,1.31%
1/13/2017,278.83,277.58,278.99,276.74,52.82M,0.45%
1/12/2017,277.58,275.01,277.58,274.72,89.97M,0.93%
1/11/2017,275.01,273.02,276.06,272.79,93.03M,0.73%
1/10/2017,273.02,280.91,283.08,273.02,124.12M,-2.81%
1/9/2017,280.91,270.01,280.91,269.68,108.57M,4.04%
1/6/2017,270.01,267.87,271.59,267.78,80.63M,0.80%
1/5/2017,267.87,263.47,271.5,263.47,81.59M,1.67%
1/4/2017,263.47,268.13,268.91,263.47,27.25M,-1.62%
1/3/2017,267.8,274.32,274.32,266.93,58.06M,-2.38%
12/30/2016,274.32,274.79,276.14,273.9,60.69M,-0.17%
12/29/2016,274.79,268.79,274.79,268.79,49.86M,2.23%
12/28/2016,268.79,266.91,268.79,266.56,39.55M,0.70%
12/23/2016,266.91,271.82,271.97,266.32,56.23M,-1.81%
12/22/2016,271.82,272.15,273.16,270.99,76.33M,-0.12%
12/21/2016,272.15,272.96,274.63,271.85,102.83M,-0.49%
12/20/2016,273.5,274.52,276.12,273.5,160.85M,-0.37%
12/19/2016,274.52,277.43,277.43,273.78,134.39M,-1.05%
12/16/2016,277.43,276.93,277.82,274.75,727.73M,0.18%
12/15/2016,276.93,268.55,276.99,268.55,86.68M,3.12%
12/14/2016,268.55,262.51,268.92,262.51,113.77M,2.30%
12/13/2016,262.51,261.03,262.72,260.72,221.37M,0.57%
12/9/2016,261.03,259.66,261.03,257.79,50.98M,0.53%
12/8/2016,259.66,258.74,260.06,258.45,101.20M,0.36%
12/7/2016,258.74,258.78,259.65,258.58,174.56M,0.02%
12/6/2016,258.68,258.39,259.09,258.35,102.91M,0.11%
12/5/2016,258.39,259.71,259.71,257.29,67.16M,-0.51%
12/2/2016,259.71,255.17,259.74,254.97,500.08M,1.78%
12/1/2016,255.17,254.52,255.31,253.06,705.56M,0.26%
11/30/2016,254.52,248.85,255.05,248.66,329.92M,2.28%
11/29/2016,248.85,249.88,249.88,247.22,457.00M,-0.41%
11/28/2016,249.88,249.17,251.56,247.86,139.75M,0.24%
11/25/2016,249.29,251.06,251.6,249.29,59.97M,-0.71%
11/24/2016,251.06,250.69,252.62,250.16,41.55M,0.15%
11/23/2016,250.69,248.82,251.41,248.82,94.26M,0.75%
11/22/2016,248.82,248.63,248.82,247.54,59.71M,0.05%
11/21/2016,248.7,249.23,249.54,248.17,40.03M,-0.21%
11/18/2016,249.23,250.53,250.53,249.12,86.97M,-0.52%
11/17/2016,250.53,250.06,251.19,249.93,75.17M,0.19%
11/16/2016,250.06,253.17,253.17,249.39,78.63M,-1.23%
11/15/2016,253.17,249.85,253.26,249.48,31.57M,1.33%
11/14/2016,249.85,255.32,258.74,249.39,69.11M,-2.14%
11/11/2016,255.32,253.83,258.05,253.7,84.66M,0.59%
11/10/2016,253.83,246.25,256.07,246.25,79.96M,3.08%
11/9/2016,246.25,253.91,254.42,243.41,56.24M,-3.02%
11/8/2016,253.91,257.05,257.18,252.8,80.51M,-1.22%
11/7/2016,257.05,260.83,260.83,256.8,70.59M,-1.45%
11/4/2016,260.83,266.71,267.28,260.69,98.11M,-2.20%
11/3/2016,266.71,266.39,267.3,266.18,38.56M,0.12%
11/2/2016,266.39,268.01,269.23,266.15,76.04M,-0.60%
11/1/2016,268.01,266.98,269.88,266.35,63.48M,0.39%
10/31/2016,266.98,269.51,269.7,266.9,107.78M,-0.94%
10/28/2016,269.51,268.7,269.79,267.49,69.44M,0.30%
10/27/2016,268.7,268.48,268.93,265.02,55.13M,0.08%
10/26/2016,268.48,268.11,268.48,267.28,40.77M,0.14%
10/25/2016,268.11,270.03,270.03,267.67,54.12M,-0.71%
10/24/2016,270.03,270.7,272.33,269.67,53.84M,-0.25%
10/21/2016,270.7,271.54,272.14,269.65,33.04M,-0.31%
10/20/2016,271.54,266.66,278.4,266.66,45.75M,1.83%
10/19/2016,266.66,266.99,268.41,265.8,24.49M,-0.12%
10/18/2016,266.99,269.51,270.55,266.89,111.40M,-0.94%
10/17/2016,269.51,272.06,274.54,269.3,26.73M,-0.94%
10/14/2016,272.06,269.1,274.2,268.91,155.61M,1.10%
10/13/2016,269.1,274.75,275.37,269.1,296.00M,-2.13%
10/12/2016,274.96,273.09,275.74,272.97,90.09M,0.68%
10/11/2016,273.09,270.33,273.28,270.33,135.81M,1.02%
10/10/2016,270.33,266.83,271.01,266.83,81.63M,1.30%
10/7/2016,266.86,271.36,271.99,265.6,130.97M,-1.66%
10/6/2016,271.36,272.11,274.72,267.92,193.92M,-0.28%
10/5/2016,272.11,278.63,278.87,272.07,113.45M,-2.34%
10/4/2016,278.63,274.77,279.05,273.8,104.93M,1.40%
9/30/2016,274.77,278.41,280.29,273.81,101.20M,-1.31%
9/29/2016,278.41,280.27,280.93,278.07,77.16M,-0.66%
9/28/2016,280.27,280.47,281.02,279.13,70.75M,-0.07%
9/27/2016,280.47,280.16,280.55,278.61,75.90M,0.11%
9/26/2016,280.16,281.11,281.35,279.59,146.03M,-0.34%
9/23/2016,281.11,284.74,285.24,278.03,105.60M,-1.27%
9/22/2016,284.74,285.41,287.06,281.46,254.27M,-0.23%
9/21/2016,285.41,284.27,285.77,283.32,127.30M,0.40%
9/20/2016,284.27,283.89,285.93,282.61,77.35M,0.13%
9/19/2016,283.89,283.19,284,282.48,189.62M,0.25%
9/16/2016,283.19,281.58,283.19,277.31,78.78M,0.57%
9/15/2016,281.58,283.96,283.96,281.52,70.02M,-0.84%
9/14/2016,283.96,285.83,285.86,283.85,104.42M,-0.65%
9/9/2016,285.83,285.03,286.75,284.04,160.89M,0.28%
9/8/2016,285.03,285.69,286.02,281.89,135.21M,-0.23%
9/7/2016,285.69,285.01,285.82,282.87,201.53M,0.24%
9/6/2016,285.01,288.61,288.66,284.37,122.05M,-1.25%
9/5/2016,288.61,286.54,288.78,286.12,81.28M,0.72%
9/2/2016,286.54,283.78,288.62,281.15,242.19M,0.97%
9/1/2016,283.78,282.79,283.91,282.37,134.66M,0.35%
8/31/2016,282.79,281.57,284.33,281.57,177.23M,0.43%
8/30/2016,281.57,283.03,284.07,281.39,133.77M,-0.52%
8/29/2016,283.03,284.56,284.79,282.74,,-0.54%
8/26/2016,284.56,284.91,286.62,282.76,,-0.12%
8/25/2016,284.91,286.93,287.22,284.49,,-0.70%
8/24/2016,286.93,286.46,287.55,284.12,,0.16%
8/23/2016,286.46,285.75,286.46,281.62,,0.25%
8/22/2016,285.75,282.13,287.23,282.13,,1.28%
8/19/2016,282.13,277.2,283.75,277.14,,2.25%
8/18/2016,275.92,276.11,277.08,272.56,,-0.07%
8/17/2016,276.11,274.09,281.49,272.51,,0.74%
8/16/2016,274.09,271.64,276.46,270.54,,0.90%
8/15/2016,271.64,276.23,276.23,270.37,,-1.66%
8/12/2016,276.23,277.06,277.14,273.26,,-0.30%
8/11/2016,277.06,281.87,284.98,275.76,,-1.71%
8/10/2016,281.87,279.71,282.43,279.58,,0.79%
8/9/2016,279.65,281.24,285.52,279.47,,-0.57%
8/8/2016,281.24,277.78,281.36,277.62,,1.25%
8/5/2016,277.78,285.54,285.54,277.78,,-2.72%
8/4/2016,285.54,287.2,287.82,284.99,,-0.58%
8/3/2016,287.2,290.22,290.35,287.2,,-1.04%
8/2/2016,290.22,290.59,291.24,288.17,,-0.13%
8/1/2016,290.59,290.91,291.38,283.56,,-0.11%
7/29/2016,290.91,286.78,291.98,285.85,,1.64%
7/28/2016,286.23,290.38,290.38,286.02,,-1.43%
7/27/2016,290.38,284.75,293.83,284.75,,1.98%
7/26/2016,284.75,271.34,285.33,271.08,,4.94%
7/25/2016,271.34,266.76,274.21,265.89,,1.72%
7/22/2016,266.76,267.81,268.21,263.89,,-0.39%
7/21/2016,267.81,274.84,274.84,267.66,,-2.56%
7/20/2016,274.84,278.57,278.57,270.1,,-1.34%
7/19/2016,278.57,286.83,286.83,277.77,,-2.70%
7/18/2016,286.31,287.89,288.93,286.09,,-0.48%
7/15/2016,287.69,289.36,289.53,287.07,,-0.58%
7/14/2016,289.36,293.61,293.61,288.64,,-1.45%
7/13/2016,293.61,296.18,296.39,293.07,,-0.87%
7/12/2016,296.18,293.32,297.65,291.33,,0.98%
7/11/2016,293.32,288.27,294.46,284.47,,1.75%
7/8/2016,288.27,292.46,294.4,287.72,,-1.56%
7/4/2016,292.83,296.03,296.49,291.41,,-1.08%
7/1/2016,296.03,298.81,298.98,294.68,,-0.93%
6/30/2016,298.81,301.19,302.52,298.42,,-0.79%
6/29/2016,301.19,295.29,304.28,294.46,,2.00%
6/28/2016,295.29,300.12,300.58,291.18,,-1.61%
6/27/2016,300.12,313.24,313.35,299.79,,-4.08%
6/24/2016,312.87,318.82,318.82,302.91,,-1.87%
6/23/2016,318.82,311.79,325.12,311.74,,2.25%
6/22/2016,311.79,302.95,312.25,302.95,,2.92%
6/21/2016,302.95,292.64,302.95,290.69,,3.52%
6/20/2016,292.64,300.1,303.93,292.08,,-2.61%
6/17/2016,300.47,295.34,301.95,294.2,,1.74%
6/16/2016,295.34,287.71,302.67,287.71,,3.10%
6/15/2016,286.46,275.54,289.36,275.54,,3.96%
6/14/2016,275.54,278.4,280.26,275.41,,-1.03%
6/13/2016,278.4,276.29,278.61,276.29,,0.76%
6/10/2016,276.29,273.67,277.2,273.16,,0.96%
6/9/2016,273.67,270.95,275.1,270.09,,1.00%
6/8/2016,270.95,271.65,272.29,269.2,,-0.26%
6/7/2016,271.65,274.66,274.66,268.32,,-1.34%
6/6/2016,275.33,278.98,280.75,274.32,,-1.31%
6/3/2016,278.98,264.33,279.93,264.33,,5.54%
6/2/2016,264.33,261.96,264.61,256.23,,0.52%
6/1/2016,262.97,282.35,282.35,258.15,,-6.86%
5/31/2016,282.35,302.36,302.46,282.3,,-6.62%
5/27/2016,302.36,302.63,309.94,300.81,,-0.09%
5/26/2016,302.63,292.18,302.77,292.18,,3.58%
5/25/2016,292.18,275.93,294.49,275.93,,5.89%
5/24/2016,275.93,273.92,276.54,273.27,,0.73%
5/23/2016,273.92,279.53,279.53,267.78,,-2.01%
5/20/2016,279.53,280.45,285.81,278.29,,-0.33%
5/19/2016,280.45,268.06,280.75,267.44,,4.62%
5/18/2016,268.06,263.49,268.78,262.11,,1.73%
5/17/2016,263.49,266.13,271.03,261.4,,-1.35%
5/16/2016,267.09,262.23,271.12,259.4,,1.85%
5/13/2016,262.23,252.62,265.08,252.45,,3.80%
5/12/2016,252.62,249.06,252.62,249.06,,1.43%
5/11/2016,249.06,247.62,250.57,247.4,,0.58%
5/10/2016,247.62,246.09,247.62,245,,0.62%
5/9/2016,246.09,241.08,246.26,241.08,,2.08%
5/6/2016,241.08,239.05,243.07,239.01,,0.85%
5/5/2016,239.05,238.31,239.52,238.31,,0.31%
5/4/2016,238.31,240.71,242.11,238.08,,-1.00%
5/3/2016,240.71,235.3,241.69,234.9,,2.30%
4/29/2016,235.3,233.1,236.27,232.45,,0.94%
4/28/2016,233.1,231.52,234.07,230.69,,0.68%
4/27/2016,231.52,230.5,231.84,230.03,,0.44%
4/26/2016,230.5,228.85,231.07,228.29,,0.91%
4/25/2016,228.43,227.87,228.65,226.84,,0.25%
4/22/2016,227.87,230.11,230.11,226.99,,-0.97%
4/21/2016,230.11,226.78,230.11,226.22,,1.47%
4/20/2016,226.78,222.6,226.95,222.6,,2.74%
4/19/2016,220.73,218.69,221.1,216.68,,1.57%
4/18/2016,217.32,219.48,219.48,216.72,,-0.98%
4/15/2016,219.48,216.95,219.48,215.99,,1.17%
4/14/2016,216.95,214.03,216.95,213.16,,1.36%
4/13/2016,214.03,212.23,214.42,210.62,,0.85%
4/12/2016,212.23,210.59,213.19,207.46,,0.78%
4/11/2016,210.59,218.8,218.8,210.5,,-3.75%
4/8/2016,218.8,219.06,219.61,218.42,,-0.12%
4/7/2016,219.06,217.65,219.3,217.65,,0.65%
4/6/2016,217.65,218.32,218.49,217.33,,-0.31%
4/5/2016,218.32,217.54,219.11,217.26,,0.36%
4/4/2016,217.54,219.26,219.43,217.5,,-0.86%
4/1/2016,219.43,215.47,220.22,214.41,,1.84%
3/31/2016,215.47,217.28,217.99,214.74,,-6.46%
3/30/2016,230.36,236.38,236.38,225.49,,-2.62%
3/29/2016,236.55,238.25,238.25,234.41,,-0.80%
3/24/2016,238.46,233.91,238.55,233.91,,1.95%
3/23/2016,233.91,237.29,237.71,232.63,,-1.52%
3/22/2016,237.52,240.04,241.49,236.33,,-1.05%
3/21/2016,240.04,235.23,240.78,233.45,,2.04%
3/18/2016,235.23,236.99,237.13,230.95,,-0.73%
3/17/2016,236.95,240,240.05,236.95,,-1.27%
3/16/2016,240,244.76,245.15,239.21,,-1.94%
3/15/2016,244.76,249.98,252.75,244.31,,-2.09%
3/14/2016,249.98,247.08,259.01,247.08,,1.17%
3/11/2016,247.08,247.7,248.32,246.83,,-0.25%
3/10/2016,247.7,247.59,248.41,247.1,,0.04%
3/9/2016,247.59,245.93,248.77,245.93,,0.67%
3/8/2016,245.93,242.67,245.93,242.67,,1.34%
3/7/2016,242.67,241.41,244.14,241.15,,0.52%
3/4/2016,241.41,240.84,241.96,239.98,,0.24%
3/3/2016,240.84,236.81,240.84,236.81,,1.70%
3/2/2016,236.81,232.44,237.58,232.44,,1.88%
3/1/2016,232.44,229.92,232.77,229.43,,1.10%
2/29/2016,229.92,228.94,229.98,226.94,,0.43%
2/26/2016,228.94,227.19,231.43,227.16,,0.77%
2/25/2016,227.19,224.32,229.15,224.18,,1.28%
2/24/2016,224.32,231.16,231.16,224.18,,-2.96%
2/23/2016,231.16,233.49,233.49,230.04,,-1.00%
2/22/2016,233.49,234.68,237.16,232.56,,-0.51%
2/19/2016,234.68,233.93,235.5,232.94,,0.32%
2/18/2016,233.93,230.61,234.1,228.3,,1.44%
2/17/2016,230.61,232.8,234.21,229.31,,-0.94%
2/16/2016,232.8,232.3,233.58,230.97,,0.22%
2/15/2016,232.3,234.58,234.58,230.93,,-0.97%
2/12/2016,234.58,237.58,238.77,234.29,,-1.26%
2/11/2016,237.58,237.37,242.1,236.57,,0.09%
2/10/2016,237.37,235.29,237.73,232.7,,0.88%
2/9/2016,235.29,237.47,237.49,233.14,,-0.92%
2/8/2016,237.47,237.29,237.79,236.12,,0.08%
2/5/2016,237.29,237.57,240.5,236.44,,-0.12%
2/4/2016,237.57,235.05,237.61,233.72,,1.07%
2/3/2016,235.05,242.15,242.55,233.21,,-2.93%
2/2/2016,242.15,243.91,243.91,238.84,,-0.72%
2/1/2016,243.91,238.89,247.2,238.89,,2.10%
1/29/2016,238.89,229.52,239.9,229.52,,4.08%
1/28/2016,229.52,222.19,229.52,222.19,,3.30%
1/27/2016,222.19,232.84,232.84,220.27,,-4.57%
1/26/2016,232.84,235.13,235.86,232.67,,-0.97%
1/25/2016,235.13,227.28,239.89,227.01,,3.45%
1/22/2016,227.28,223.17,227.99,223.17,,1.84%
1/21/2016,223.17,221.94,235.47,221.94,,0.55%
1/20/2016,221.94,205.36,222.22,205.36,,8.07%
1/19/2016,205.36,204.25,205.36,199.68,,0.54%
1/18/2016,204.25,207.66,207.66,203.62,,-1.64%
1/15/2016,207.66,223.32,223.32,207.37,,-7.01%
1/14/2016,223.32,234.3,234.3,222.31,,-4.69%
1/13/2016,234.3,245.95,245.95,234.05,,-4.74%
1/12/2016,245.95,253.75,254.75,245.83,,-3.07%
1/11/2016,253.75,255.34,257.57,251.88,,-0.62%
1/8/2016,255.34,261.8,261.9,254.99,,-2.47%
1/7/2016,261.8,267.27,267.38,261.09,,-2.05%
1/6/2016,267.27,269.63,270.23,266.65,,-0.88%
1/5/2016,269.63,268.75,271.68,267.18,,0.33%
1/4/2016,268.75,268.49,271.23,267.59,,0.10%
12/31/2015,268.49,263.64,268.49,263.12,,1.84%
12/30/2015,263.64,263.87,264.16,262.39,,-0.09%
12/29/2015,263.87,266.4,268.4,262.42,,-0.95%
12/23/2015,266.4,267.33,267.7,265.85,,-0.35%
12/22/2015,267.33,271.93,272.35,265.1,,-1.69%
12/21/2015,271.93,266.55,271.93,261.96,,2.36%
12/18/2015,265.65,268.55,268.65,263.06,,-1.08%
12/17/2015,268.55,268.3,270.65,268.3,,0.09%
12/16/2015,268.3,267.43,272.67,266.5,,0.33%
12/15/2015,267.43,269.57,269.57,264.44,,-0.79%
12/14/2015,269.57,271.77,273.69,267.54,,-0.81%
12/11/2015,271.77,272.42,278.18,269.08,,-0.24%
12/10/2015,272.42,266.28,273.46,266.28,,2.31%
12/9/2015,266.28,269.12,271.68,260.73,,-1.06%
